datetime,demand_mw,load_shedding,temp_mean,wspd_mean
2025-05-19 08:00:00,11760,49,32.33,7.5
2025-05-19 09:00:00,11760,41,30.75,5.5
2025-05-19 10:00:00,12380,78,31.32,7.37
2025-05-19 11:00:00,12830,76,30.02,8.33
2025-05-19 12:00:00,13120,90,29.15,3.38
2025-05-19 13:00:00,13050,53,28.58,4.1
2025-05-19 14:00:00,12860,41,27.92,3.5
2025-05-19 15:00:00,13030,68,27.45,4.08
2025-05-19 16:00:00,13100,57,27.03,4.83
2025-05-19 17:00:00,12830,44,26.42,5.28
2025-05-19 18:00:00,12640,37,26.95,2.4
2025-05-19 19:00:00,13950,53,26.17,3.8
2025-05-19 20:00:00,14610,45,26.12,3.32
2025-05-19 21:00:00,14725,36,26.7,3.0
2025-05-19 22:00:00,14490,49,25.87,4.1
2025-05-19 23:00:00,14415,48,25.83,4.58
2025-05-20 01:00:00,13680,53,26.95,6.35
2025-05-20 02:00:00,13280,49,28.12,6.15
2025-05-20 03:00:00,13000,46,30.03,5.85
2025-05-20 04:00:00,12795,45,30.0,8.05
2025-05-20 05:00:00,12565,40,30.95,8.17
2025-05-20 06:00:00,12283,26,31.6,4.83
2025-05-20 07:00:00,12277,10,31.05,9.73
2025-05-20 08:00:00,12220,106,30.67,9.32
2025-05-20 09:00:00,12490,86,30.25,8.87
2025-05-20 10:00:00,12690,50,30.62,6.77
2025-05-20 11:00:00,12780,52,29.77,7.18
2025-05-20 12:00:00,13040,46,27.87,4.3
2025-05-20 13:00:00,12789,49,28.3,6.57
2025-05-20 14:00:00,12490,32,27.62,6.02
2025-05-20 15:00:00,12830,28,26.77,3.68
2025-05-20 16:00:00,12120,31,26.02,5.82
2025-05-20 17:00:00,11950,37,25.98,5.7
2025-05-20 18:00:00,11870,42,25.48,2.12
2025-05-20 19:00:00,13070,44,25.97,4.77
2025-05-20 20:00:00,13390,39,25.88,4.03
2025-05-20 21:00:00,13320,36,25.22,2.1
2025-05-20 22:00:00,13100,36,26.02,4.48
2025-05-20 23:00:00,13130,32,26.0,5.27
2025-05-21 01:00:00,12430,32,27.28,6.43
2025-05-21 02:00:00,12035,32,28.5,6.8
2025-05-21 03:00:00,11785,32,28.98,4.82
2025-05-21 04:00:00,11675,26,30.45,7.6
2025-05-21 05:00:00,11540,24,31.28,7.87
2025-05-21 06:00:00,11270,69,32.2,5.13
2025-05-21 07:00:00,11575,39,31.58,7.82
2025-05-21 08:00:00,11765,36,31.18,7.8
2025-05-21 09:00:00,12155,35,32.08,7.42
2025-05-21 10:00:00,12710,43,31.32,7.77
2025-05-21 11:00:00,13035,42,30.67,8.0
2025-05-21 12:00:00,13645,50,28.97,5.25
2025-05-21 13:00:00,13755,40,28.58,5.77
2025-05-21 14:00:00,14010,87,28.03,4.75
2025-05-21 15:00:00,13930,63,26.3,3.32
2025-05-21 16:00:00,13035,41,27.23,5.35
2025-05-21 17:00:00,12680,0,26.98,5.62
2025-05-21 18:00:00,12644,0,26.18,2.12
2025-05-21 19:00:00,13935,35,26.23,4.1
2025-05-21 20:00:00,14193,0,26.12,4.63
2025-05-21 21:00:00,14090,30,26.38,2.4
2025-05-21 22:00:00,13615,25,26.08,3.3
2025-05-21 23:00:00,13170,27,26.02,3.87
2025-05-22 01:00:00,12875,25,26.95,4.33
2025-05-22 02:00:00,12660,21,27.78,5.13
2025-05-22 03:00:00,12180,21,28.73,3.6
2025-05-22 04:00:00,11855,22,29.48,6.13
2025-05-22 05:00:00,11750,20,30.18,5.17
2025-05-22 06:00:00,11215,10,30.1,4.57
2025-05-22 07:00:00,11650,16,31.35,5.3
2025-05-22 08:00:00,11780,19,31.4,5.37
2025-05-22 09:00:00,12095,20,30.65,7.77
2025-05-22 10:00:00,12760,31,29.63,5.88
2025-05-22 11:00:00,12880,32,29.6,4.68
2025-05-22 12:00:00,13375,37,29.23,2.4
2025-05-22 13:00:00,13585,37,28.3,4.37
2025-05-22 14:00:00,13560,32,27.6,3.87
2025-05-22 15:00:00,13540,43,27.02,1.8
2025-05-22 16:00:00,13620,72,26.73,4.17
2025-05-22 17:00:00,13420,53,26.52,3.37
2025-05-22 18:00:00,13150,50,26.37,1.32
2025-05-22 19:00:00,14620,47,26.28,2.97
2025-05-22 20:00:00,15050,66,26.17,2.65
2025-05-22 21:00:00,15120,68,26.07,1.27
2025-05-22 22:00:00,15100,78,25.97,1.97
2025-05-22 23:00:00,14950,138,25.92,2.28
2025-05-23 01:00:00,14310,147,27.25,4.03
2025-05-23 02:00:00,13930,130,28.55,4.97
2025-05-23 03:00:00,13500,128,29.97,3.0
2025-05-23 04:00:00,13240,113,30.13,3.85
2025-05-23 05:00:00,13060,106,30.63,5.18
2025-05-23 06:00:00,12160,48,30.98,2.7
2025-05-23 07:00:00,11902,0,31.43,5.37
2025-05-23 08:00:00,11552,0,31.32,6.22
2025-05-23 09:00:00,11743,0,30.08,3.62
2025-05-23 10:00:00,11979,0,30.62,3.88
2025-05-23 11:00:00,12257,0,30.08,4.7
2025-05-23 12:00:00,12614,0,28.95,2.7
2025-05-23 13:00:00,13054,0,28.67,4.03
2025-05-23 14:00:00,12265,17,28.1,3.02
2025-05-23 15:00:00,12440,25,27.3,0.6
2025-05-23 16:00:00,11920,0,27.0,2.9
2025-05-23 17:00:00,11678,0,26.75,3.62
2025-05-23 18:00:00,11562,0,26.82,1.5
2025-05-23 19:00:00,13380,14,26.28,3.02
2025-05-23 20:00:00,14166,59,26.13,2.6
2025-05-23 21:00:00,14080,46,26.62,1.8
2025-05-23 22:00:00,13990,98,26.07,2.53
2025-05-23 23:00:00,14050,96,26.0,2.18
2025-05-24 01:00:00,13680,238,27.12,3.98
2025-05-24 02:00:00,13180,196,28.23,5.0
2025-05-24 03:00:00,13020,185,29.55,3.07
2025-05-24 04:00:00,12760,159,29.82,5.33
2025-05-24 05:00:00,12550,123,30.63,5.45
2025-05-24 06:00:00,12080,105,31.63,2.1
2025-05-24 07:00:00,12140,97,31.0,5.83
2025-05-24 08:00:00,12200,52,31.03,6.5
2025-05-24 09:00:00,12410,32,30.73,3.98
2025-05-24 10:00:00,12630,36,29.72,3.77
2025-05-24 11:00:00,13010,29,29.58,4.65
2025-05-24 12:00:00,13350,31,29.18,1.2
2025-05-24 13:00:00,13680,32,28.45,4.95
2025-05-24 14:00:00,13635,34,27.83,5.0
2025-05-24 15:00:00,13750,51,27.33,4.08
2025-05-24 16:00:00,13625,53,27.23,4.47
2025-05-24 17:00:00,13210,71,26.82,4.33
2025-05-24 18:00:00,12910,46,27.18,1.8
2025-05-24 19:00:00,14460,68,26.47,3.43
2025-05-24 20:00:00,15300,91,26.38,2.97
2025-05-24 21:00:00,15400,80,26.97,2.77
2025-05-24 22:00:00,15275,87,26.38,2.72
2025-05-24 23:00:00,15210,150,26.3,2.6
2025-05-25 01:00:00,14690,297,27.42,4.1
2025-05-25 02:00:00,14170,282,28.6,4.88
2025-05-25 03:00:00,13920,276,31.1,2.4
2025-05-25 04:00:00,13650,274,31.02,4.95
2025-05-25 05:00:00,13400,278,31.2,5.15
2025-05-25 06:00:00,12840,276,31.7,6.73
2025-05-25 07:00:00,12967,236,31.68,6.2
2025-05-25 08:00:00,12940,201,31.22,6.88
2025-05-25 09:00:00,13510,193,31.18,5.78
2025-05-25 10:00:00,13640,156,31.03,4.78
2025-05-25 11:00:00,13870,167,30.62,4.85
2025-05-25 12:00:00,14310,180,29.32,1.57
2025-05-25 13:00:00,14480,205,29.23,4.0
2025-05-25 14:00:00,14260,200,28.43,4.9
2025-05-25 15:00:00,14280,219,27.13,5.52
2025-05-25 16:00:00,13880,180,27.58,3.92
2025-05-25 17:00:00,13760,103,27.12,4.27
2025-05-25 18:00:00,13400,113,27.15,1.5
2025-05-25 19:00:00,14950,92,26.82,3.32
2025-05-25 20:00:00,15120,96,26.72,3.07
2025-05-25 21:00:00,15235,98,26.92,1.2
2025-05-25 22:00:00,15060,96,26.58,4.3
2025-05-25 23:00:00,15200,116,26.47,3.85
2025-05-26 01:00:00,14800,327,27.3,4.83
2025-05-26 02:00:00,14300,282,28.42,5.78
2025-05-26 03:00:00,14000,242,29.38,3.73
2025-05-26 04:00:00,13650,224,30.48,5.88
2025-05-26 05:00:00,13420,208,31.33,6.47
2025-05-26 06:00:00,12820,183,31.68,3.3
2025-05-26 07:00:00,12850,207,31.78,6.97
2025-05-26 08:00:00,12750,164,31.7,7.75
2025-05-26 09:00:00,12950,150,31.65,5.78
2025-05-26 10:00:00,13200,124,31.7,7.37
2025-05-26 11:00:00,13700,98,30.9,5.58
2025-05-26 12:00:00,14080,102,29.57,2.47
2025-05-26 13:00:00,14260,108,29.17,3.88
2025-05-26 14:00:00,14200,162,28.6,3.08
2025-05-26 15:00:00,13970,180,27.3,1.57
2025-05-26 16:00:00,13680,175,26.82,4.9
2025-05-26 17:00:00,13510,98,26.75,4.53
2025-05-26 18:00:00,13100,46,26.18,4.87
2025-05-26 19:00:00,14700,81,26.53,3.87
2025-05-26 20:00:00,15050,90,26.57,4.1
2025-05-26 21:00:00,15130,109,26.17,3.08
2025-05-26 22:00:00,14670,131,26.28,3.25
2025-05-26 23:00:00,14550,146,26.17,3.67
2025-05-27 01:00:00,14000,295,27.42,5.07
2025-05-27 02:00:00,13700,282,28.72,5.62
2025-05-27 03:00:00,13300,244,29.72,4.87
2025-05-27 04:00:00,13150,237,30.65,7.55
2025-05-27 05:00:00,12940,223,31.35,8.07
2025-05-27 06:00:00,12550,197,33.13,5.57
2025-05-27 07:00:00,12520,156,32.0,7.87
2025-05-27 08:00:00,12540,143,31.98,7.0
2025-05-27 09:00:00,12885,96,33.65,5.2
2025-05-27 10:00:00,13310,74,32.1,5.62
2025-05-27 11:00:00,13650,59,31.78,5.17
2025-05-27 12:00:00,14230,83,31.92,3.62
2025-05-27 13:00:00,14560,112,29.77,4.05
2025-05-27 14:00:00,14760,119,28.95,5.67
2025-05-27 15:00:00,14970,166,29.42,1.87
2025-05-27 16:00:00,14920,158,29.02,7.02
2025-05-27 17:00:00,14720,176,28.55,6.45
2025-05-27 18:00:00,14120,124,28.42,1.87
2025-05-27 19:00:00,15350,329,27.77,5.5
2025-05-27 20:00:00,16120,413,27.52,4.65
2025-05-27 21:00:00,16420,380,28.12,1.5
2025-05-27 22:00:00,16350,457,27.75,5.43
2025-05-27 23:00:00,16300,509,27.5,5.48
2025-05-28 01:00:00,16000,503,28.27,5.87
2025-05-28 02:00:00,15360,494,29.3,6.5
2025-05-28 03:00:00,15020,424,30.95,4.6
2025-05-28 04:00:00,14680,394,30.87,7.35
2025-05-28 05:00:00,14400,360,31.45,9.78
2025-05-28 06:00:00,13700,316,32.78,7.07
2025-05-28 07:00:00,13660,280,31.58,11.27
2025-05-28 08:00:00,13200,281,31.22,10.37
2025-05-28 09:00:00,13500,251,32.03,6.47
2025-05-28 10:00:00,13800,169,30.53,8.45
2025-05-28 11:00:00,14140,187,29.98,7.05
2025-05-28 12:00:00,14500,172,28.72,5.2
2025-05-28 13:00:00,14760,164,28.57,6.82
2025-05-28 14:00:00,14750,167,28.1,7.6
2025-05-28 15:00:00,14800,159,27.8,3.02
2025-05-28 16:00:00,14375,177,27.67,8.33
2025-05-28 17:00:00,13600,120,27.55,6.93
2025-05-28 18:00:00,12869,0,27.07,4.23
2025-05-28 19:00:00,14750,122,27.27,7.65
2025-05-28 20:00:00,15450,163,27.17,8.55
2025-05-28 21:00:00,15800,169,27.02,4.3
2025-05-28 22:00:00,15530,246,26.45,7.73
2025-05-28 23:00:00,15490,320,26.35,8.73
2025-05-29 01:00:00,14780,474,26.72,10.65
2025-05-29 02:00:00,14230,378,27.2,11.2
2025-05-29 03:00:00,13780,321,27.67,8.0
2025-05-29 04:00:00,13450,273,27.38,12.88
2025-05-29 05:00:00,12920,218,27.62,14.83
2025-05-29 06:00:00,12050,165,27.77,7.7
2025-05-29 07:00:00,11670,81,27.37,15.33
2025-05-29 08:00:00,11060,19,27.4,15.05
2025-05-29 09:00:00,10745,22,27.3,12.03
2025-05-29 10:00:00,10770,32,27.12,12.73
2025-05-29 11:00:00,11015,35,26.92,12.53
2025-05-29 12:00:00,11310,21,26.98,13.92
2025-05-29 13:00:00,11236,0,26.3,13.25
2025-05-29 14:00:00,11050,75,26.1,12.77
2025-05-29 15:00:00,10710,53,26.5,10.43
2025-05-29 16:00:00,10560,54,25.78,14.47
2025-05-29 17:00:00,10178,0,25.83,13.87
2025-05-29 18:00:00,9851,0,26.42,7.98
2025-05-29 19:00:00,10713,0,25.78,16.25
2025-05-29 20:00:00,10608,0,25.75,13.35
2025-05-29 21:00:00,10290,0,25.92,13.77
2025-05-29 22:00:00,9901,0,25.68,12.67
2025-05-29 23:00:00,9698,0,25.68,14.17
2025-05-30 01:00:00,9016,0,25.9,15.2
2025-05-30 02:00:00,8649,0,26.12,13.62
2025-05-30 03:00:00,8250,0,26.72,10.48
2025-05-30 04:00:00,7625,0,26.53,14.45
2025-05-30 05:00:00,7372,0,27.02,13.8
2025-05-30 06:00:00,7297,0,27.5,11.03
2025-05-30 07:00:00,7380,0,27.92,13.02
2025-05-30 08:00:00,7490,0,27.97,12.63
2025-05-30 09:00:00,7629,0,28.2,7.43
2025-05-30 10:00:00,7996,0,28.35,10.2
2025-05-30 11:00:00,8789,0,28.02,10.33
2025-05-30 12:00:00,9414,0,28.27,7.95
2025-05-30 13:00:00,9850,0,27.2,10.38
2025-05-30 14:00:00,9716,0,27.02,10.98
2025-05-30 15:00:00,9983,0,27.77,6.73
2025-05-30 16:00:00,10086,0,27.5,8.98
2025-05-30 17:00:00,10233,0,27.27,8.63
2025-05-30 18:00:00,10509,0,27.55,6.48
2025-05-30 19:00:00,11691,0,26.92,8.22
2025-05-30 20:00:00,12670,0,26.7,7.1
2025-05-30 21:00:00,13299,0,26.98,7.33
2025-05-30 22:00:00,13088,0,26.82,7.67
2025-05-30 23:00:00,13209,0,26.72,7.12
2025-05-31 01:00:00,12598,0,27.35,9.3
2025-05-31 02:00:00,12211,0,28.07,10.27
2025-05-31 03:00:00,11936,0,29.92,6.1
2025-05-31 04:00:00,11812,0,30.15,10.23
2025-05-31 05:00:00,11567,0,30.13,10.88
2025-05-31 06:00:00,11382,0,31.32,5.8
2025-05-31 07:00:00,11611,0,29.9,9.15
2025-05-31 08:00:00,11831,0,29.53,9.62
2025-05-31 09:00:00,12102,0,30.22,7.07
2025-05-31 10:00:00,12405,0,29.07,8.28
2025-05-31 11:00:00,12492,0,28.57,7.73
2025-05-31 12:00:00,13111,0,28.22,4.3
2025-05-31 13:00:00,12789,0,27.68,8.28
2025-05-31 14:00:00,12418,0,27.48,7.63
2025-05-31 15:00:00,12534,0,27.72,4.28
2025-05-31 16:00:00,11608,0,26.73,6.98
2025-05-31 17:00:00,11376,0,26.67,7.35
2025-05-31 18:00:00,11959,0,26.87,5.3
2025-05-31 19:00:00,12955,0,26.58,8.25
2025-05-31 20:00:00,14250,69,26.6,6.67
2025-05-31 21:00:00,14695,0,27.25,4.27
2025-05-31 22:00:00,14700,29,27.03,5.53
2025-05-31 23:00:00,14662,0,26.83,6.07
2025-06-01 01:00:00,13700,88,27.37,7.9
2025-06-01 02:00:00,13150,79,27.98,7.07
2025-06-01 03:00:00,12750,52,29.13,5.78
2025-06-01 04:00:00,12420,57,29.72,7.02
2025-06-01 05:00:00,12250,52,30.07,7.58
2025-06-01 06:00:00,11720,32,29.22,3.02
2025-06-01 07:00:00,11786,0,30.17,7.5
2025-06-01 08:00:00,11801,0,30.13,7.07
2025-06-01 09:00:00,12241,0,29.72,3.38
2025-06-01 10:00:00,12432,0,29.15,8.17
2025-06-01 11:00:00,12635,0,28.92,8.38
2025-06-01 12:00:00,12878,0,28.4,4.22
2025-06-01 13:00:00,13044,0,27.38,8.5
2025-06-01 14:00:00,13058,0,27.07,7.38
2025-06-01 15:00:00,13114,0,26.73,3.6
2025-06-01 16:00:00,12764,0,26.53,5.95
2025-06-01 17:00:00,12363,0,26.38,6.25
2025-06-01 18:00:00,12358,0,26.8,2.4
2025-06-01 19:00:00,13104,0,26.13,5.93
2025-06-01 20:00:00,13332,0,26.05,5.58
2025-06-01 21:00:00,13631,0,26.68,2.7
2025-06-01 22:00:00,13749,0,26.32,5.55
2025-06-01 23:00:00,13769,0,26.27,5.87
2025-06-02 01:00:00,13169,0,27.05,5.05
2025-06-02 02:00:00,12760,0,28.17,6.43
2025-06-02 03:00:00,12379,0,27.33,4.2
2025-06-02 04:00:00,11969,0,29.27,6.02
2025-06-02 05:00:00,11207,0,30.12,5.97
2025-06-02 06:00:00,10702,0,29.27,3.67
2025-06-02 07:00:00,10593,0,31.27,6.75
2025-06-02 08:00:00,10385,0,31.4,7.35
2025-06-02 09:00:00,10987,0,30.63,4.88
2025-06-02 10:00:00,11516,0,30.3,8.08
2025-06-02 11:00:00,12117,0,29.27,7.3
2025-06-02 12:00:00,12798,0,29.82,1.8
2025-06-02 13:00:00,13258,0,27.98,7.4
2025-06-02 14:00:00,13331,0,27.5,6.45
2025-06-02 15:00:00,13513,0,27.95,2.1
2025-06-02 16:00:00,13388,0,26.85,6.25
2025-06-02 17:00:00,13078,0,26.35,7.73
2025-06-02 18:00:00,12715,0,26.57,2.17
2025-06-02 19:00:00,13957,0,26.1,6.35
2025-06-02 20:00:00,15005,52,26.17,6.7
2025-06-02 21:00:00,15030,55,26.32,1.87
2025-06-02 22:00:00,14500,31,26.47,5.63
2025-06-02 23:00:00,13479,0,26.37,6.23
2025-06-03 01:00:00,11775,0,27.28,6.85
2025-06-03 02:00:00,10991,0,28.3,7.0
2025-06-03 03:00:00,9973,0,27.92,2.42
2025-06-03 04:00:00,8908,0,29.72,6.57
2025-06-03 05:00:00,8827,0,30.82,7.23
2025-06-03 06:00:00,8908,0,30.23,5.78
2025-06-03 07:00:00,8982,0,32.15,7.87
2025-06-03 08:00:00,9410,0,31.87,7.13
2025-06-03 09:00:00,10084,0,31.77,5.2
2025-06-03 10:00:00,10820,0,30.8,6.02
2025-06-03 11:00:00,11411,0,29.85,7.08
2025-06-03 12:00:00,12041,0,29.83,3.37
2025-06-03 13:00:00,12558,0,28.88,6.72
2025-06-03 14:00:00,12797,0,28.1,5.57
2025-06-03 15:00:00,13017,0,27.28,2.4
2025-06-03 16:00:00,12858,0,27.35,6.98
2025-06-03 17:00:00,12425,27,27.05,6.85
2025-06-03 18:00:00,12110,28,26.82,2.78
2025-06-03 19:00:00,13475,26,26.52,6.47
2025-06-03 20:00:00,14193,0,26.32,6.58
2025-06-03 21:00:00,14306,0,26.2,4.93
2025-06-03 22:00:00,14205,16,26.05,5.5
2025-06-03 23:00:00,14170,15,25.6,5.08
2025-06-04 01:00:00,13300,41,26.65,6.45
2025-06-04 02:00:00,12750,26,27.67,6.38
2025-06-04 03:00:00,12225,0,28.3,3.97
2025-06-04 04:00:00,11708,0,28.28,6.02
2025-06-04 05:00:00,10957,0,29.33,6.2
2025-06-04 06:00:00,10098,0,29.35,4.87
2025-06-04 07:00:00,10105,0,30.07,6.88
2025-06-04 08:00:00,10567,0,30.2,6.7
2025-06-04 09:00:00,11231,0,30.47,4.88
2025-06-04 10:00:00,11371,0,29.23,7.2
2025-06-04 11:00:00,11795,0,28.68,5.78
2025-06-04 12:00:00,12186,0,28.73,3.0
2025-06-04 13:00:00,12542,0,27.3,5.57
2025-06-04 14:00:00,12477,0,26.8,4.9
2025-06-04 15:00:00,12518,0,26.65,1.92
2025-06-04 16:00:00,12408,0,26.18,4.18
2025-06-04 17:00:00,11871,0,25.97,4.35
2025-06-04 18:00:00,11626,0,26.1,2.1
2025-06-04 19:00:00,13070,0,25.7,3.37
2025-06-04 20:00:00,14053,0,25.58,3.07
2025-06-04 21:00:00,14038,0,25.75,0.9
2025-06-04 22:00:00,13943,0,25.53,3.85
2025-06-04 23:00:00,13839,0,25.23,4.7
2025-06-05 01:00:00,13159,0,26.4,4.6
2025-06-05 02:00:00,12859,0,27.77,4.67
2025-06-05 03:00:00,12603,0,29.77,3.37
2025-06-05 04:00:00,12256,0,29.83,5.58
2025-06-05 05:00:00,11966,0,30.47,6.02
2025-06-05 06:00:00,11063,0,31.25,4.27
2025-06-05 07:00:00,10828,0,30.98,5.67
2025-06-05 08:00:00,10714,0,30.9,6.45
2025-06-05 09:00:00,10624,0,31.75,5.53
2025-06-05 10:00:00,10813,0,29.88,4.58
2025-06-05 11:00:00,11141,0,29.48,5.47
2025-06-05 12:00:00,11485,0,29.83,2.77
2025-06-05 13:00:00,11815,0,28.23,3.72
2025-06-05 14:00:00,11751,0,27.62,3.95
2025-06-05 15:00:00,11436,0,27.55,1.2
2025-06-05 16:00:00,11080,0,26.87,3.07
2025-06-05 17:00:00,10615,0,26.58,2.88
2025-06-05 18:00:00,10521,0,27.0,0.9
2025-06-05 19:00:00,12091,0,26.2,2.18
2025-06-05 20:00:00,12955,0,26.08,1.5
2025-06-05 21:00:00,13231,0,26.58,1.8
2025-06-05 22:00:00,13123,0,25.93,2.95
2025-06-05 23:00:00,13145,0,25.83,2.67
2025-06-06 01:00:00,12628,0,26.53,4.58
2025-06-06 02:00:00,12201,0,27.92,3.85
2025-06-06 03:00:00,11838,0,29.95,3.67
2025-06-06 04:00:00,11410,0,30.43,3.97
2025-06-06 05:00:00,10998,0,31.0,4.27
2025-06-06 06:00:00,10280,0,31.68,2.7
2025-06-06 07:00:00,10006,0,31.97,4.32
2025-06-06 08:00:00,9952,0,31.95,4.57
2025-06-06 09:00:00,9842,0,31.02,4.08
2025-06-06 10:00:00,9773,0,31.5,4.38
2025-06-06 11:00:00,10064,0,31.05,3.65
2025-06-06 12:00:00,10431,0,30.5,2.77
2025-06-06 13:00:00,11319,0,29.57,4.38
2025-06-06 14:00:00,11086,0,28.75,4.05
2025-06-06 15:00:00,10673,0,28.33,1.2
2025-06-06 16:00:00,10324,0,27.18,3.38
2025-06-06 17:00:00,9937,0,27.2,2.72
2025-06-06 18:00:00,9770,0,26.87,1.2
2025-06-06 19:00:00,11547,0,26.68,2.48
2025-06-06 20:00:00,12219,0,26.45,1.8
2025-06-06 21:00:00,12427,0,26.58,0.9
2025-06-06 22:00:00,12390,0,26.33,2.07
2025-06-06 23:00:00,12596,0,26.25,1.88
2025-06-07 01:00:00,12298,0,27.47,3.03
2025-06-07 02:00:00,11899,0,28.77,2.85
2025-06-07 03:00:00,11623,0,31.0,2.7
2025-06-07 04:00:00,11350,0,31.18,2.7
2025-06-07 05:00:00,11092,0,32.17,3.0
2025-06-07 06:00:00,10677,0,32.83,3.25
2025-06-07 07:00:00,10544,0,33.07,4.1
2025-06-07 08:00:00,9805,0,33.12,5.17
2025-06-07 09:00:00,9253,0,32.68,3.9
2025-06-07 10:00:00,9290,0,31.93,3.97
2025-06-07 11:00:00,9372,0,31.7,3.47
2025-06-07 12:00:00,9697,0,31.17,2.17
2025-06-07 13:00:00,9769,0,30.23,3.23
2025-06-07 14:00:00,9841,0,29.33,3.53
2025-06-07 15:00:00,10210,0,28.43,1.5
2025-06-07 16:00:00,10491,0,28.38,3.07
2025-06-07 17:00:00,10435,0,28.05,3.07
2025-06-07 18:00:00,10545,0,28.02,1.2
2025-06-07 19:00:00,11661,0,27.4,2.72
2025-06-07 20:00:00,12778,0,27.2,1.68
2025-06-07 21:00:00,13105,0,27.62,1.2
2025-06-07 22:00:00,12991,0,26.62,2.77
2025-06-07 23:00:00,13052,0,26.65,2.17
2025-06-08 01:00:00,12665,0,28.08,2.3
2025-06-08 02:00:00,12378,0,29.57,3.02
2025-06-08 03:00:00,12015,0,31.75,2.1
2025-06-08 04:00:00,11677,0,32.25,3.83
2025-06-08 05:00:00,11400,0,32.9,4.0
2025-06-08 06:00:00,10827,0,34.22,3.67
2025-06-08 07:00:00,10830,0,33.65,4.77
2025-06-08 08:00:00,10719,0,33.83,5.23
2025-06-08 09:00:00,10837,0,34.58,2.7
2025-06-08 10:00:00,10844,0,33.68,4.57
2025-06-08 11:00:00,10838,0,33.08,4.27
2025-06-08 12:00:00,10607,0,32.33,3.77
2025-06-08 13:00:00,11563,0,31.12,4.42
2025-06-08 14:00:00,12129,0,30.32,4.32
2025-06-08 15:00:00,12099,0,29.37,1.8
2025-06-08 16:00:00,11859,0,29.23,4.23
2025-06-08 17:00:00,11271,0,28.85,3.57
2025-06-08 18:00:00,10538,0,28.25,0.9
2025-06-08 19:00:00,11850,0,28.05,3.18
2025-06-08 20:00:00,12845,0,27.82,4.22
2025-06-08 21:00:00,13223,0,27.88,0.9
2025-06-08 22:00:00,13346,0,27.22,2.47
2025-06-08 23:00:00,13497,0,27.12,2.15
2025-06-09 01:00:00,13350,47,28.65,3.13
2025-06-09 02:00:00,13170,45,30.08,3.32
2025-06-09 03:00:00,12875,39,32.08,2.4
2025-06-09 04:00:00,12580,32,32.42,3.47
2025-06-09 05:00:00,12300,25,33.1,4.45
2025-06-09 06:00:00,11484,0,33.98,3.97
2025-06-09 07:00:00,11509,0,33.98,5.67
2025-06-09 08:00:00,11399,0,34.15,5.97
2025-06-09 09:00:00,11247,0,34.9,4.27
2025-06-09 10:00:00,11272,0,33.82,4.82
2025-06-09 11:00:00,11211,0,33.22,5.05
2025-06-09 12:00:00,11385,0,32.72,1.5
2025-06-09 13:00:00,11659,0,31.45,4.5
2025-06-09 14:00:00,12021,0,30.57,4.73
2025-06-09 15:00:00,12086,0,30.07,1.2
2025-06-09 16:00:00,11989,0,29.23,3.48
2025-06-09 17:00:00,11447,0,28.88,3.67
2025-06-09 18:00:00,10940,0,29.07,2.33
2025-06-09 19:00:00,12354,0,28.25,3.13
2025-06-09 20:00:00,13400,52,28.1,3.5
2025-06-09 21:00:00,13920,69,28.5,0.9
2025-06-09 22:00:00,14050,86,27.55,2.7
2025-06-09 23:00:00,14235,91,27.33,2.9
2025-06-10 01:00:00,14000,70,28.67,2.95
2025-06-10 02:00:00,13750,74,30.0,3.57
2025-06-10 03:00:00,13370,70,32.33,2.1
2025-06-10 04:00:00,13150,43,32.65,3.15
2025-06-10 05:00:00,12930,35,33.25,4.32
2025-06-10 06:00:00,12194,0,33.98,3.3
2025-06-10 07:00:00,11996,0,33.93,5.72
2025-06-10 08:00:00,11787,0,34.03,5.65
2025-06-10 09:00:00,11642,0,34.73,3.37
2025-06-10 10:00:00,11635,0,33.93,5.67
2025-06-10 11:00:00,11539,0,33.3,5.03
2025-06-10 12:00:00,11761,0,32.73,4.93
2025-06-10 13:00:00,12295,0,30.67,6.65
2025-06-10 14:00:00,12509,0,29.95,5.8
2025-06-10 15:00:00,12602,0,30.03,2.77
2025-06-10 16:00:00,12403,0,28.65,3.38
2025-06-10 17:00:00,12072,0,28.37,3.38
2025-06-10 18:00:00,11377,0,28.02,2.17
2025-06-10 19:00:00,12660,49,27.88,3.62
2025-06-10 20:00:00,13340,72,27.68,2.58
2025-06-10 21:00:00,12950,84,27.28,1.8
2025-06-10 22:00:00,12250,62,27.48,2.97
2025-06-10 23:00:00,12120,60,27.25,2.83
2025-06-11 01:00:00,12140,67,28.47,3.87
2025-06-11 02:00:00,12240,59,29.83,4.83
2025-06-11 03:00:00,12130,49,31.52,3.0
2025-06-11 04:00:00,11980,40,32.07,4.18
2025-06-11 05:00:00,11810,28,32.8,5.58
2025-06-11 06:00:00,11031,0,33.97,3.0
2025-06-11 07:00:00,10862,0,33.77,5.52
2025-06-11 08:00:00,10828,0,33.82,5.82
2025-06-11 09:00:00,10863,0,34.5,5.77
2025-06-11 10:00:00,11075,0,33.2,5.93
2025-06-11 11:00:00,11139,0,32.6,5.32
2025-06-11 12:00:00,11679,0,32.53,3.37
2025-06-11 13:00:00,12318,0,31.05,4.67
2025-06-11 14:00:00,12702,0,30.23,4.6
2025-06-11 15:00:00,12685,0,29.9,1.5
